source_url,title,price,location,date_posted,fuel_type,kilometers,year,body_type,engine_capacity_cc,transmission,color,doors,seats,payment_option,brand,model,power_hp,air_conditioning,interior,owners,consumption,extra_features
https://www.dubizzle.com.eg/en/ad/%D9%84%D9%83%D8%B2%D8%B3-%D8%AC%D9%89-%D8%A5%D9%83%D8%B3-2023-ID205015932.html,لكزس جى إكس 2023,"EGP 8,500,000","New Cairo, Cairo",17 hours ago,Benzine,20900,2023,SUV,,Automatic,White,4/5,5,Cash or Installment,Lexus,GX,301,Automatic air conditioning 4 zones,Full Leather,,,
https://www.dubizzle.com.eg/en/ad/mercedes-benz-eqe-350-2024-ID205035584.html,Mercedes-Benz EQE 350 2024,"EGP 3,900,000","Heliopolis, Cairo",6 days ago,Electric,-,2024,SUV,,Automatic,Black,4/5,5,Cash,Mercedes-Benz,EQE 350,,,,,,
https://www.dubizzle.com.eg/en/ad/mercedes-benz-cla-200-2014-ID204145057.html,Mercedes-Benz CLA 200 2014,"EGP 1,650,000","Heliopolis, Cairo",12 hours ago,Benzine,32000,2014,Sedan,,Automatic,Silver,,,Cash,Mercedes-Benz,CLA 200,156,Automatic air conditioning 2 zones,Full Leather,,,
https://www.dubizzle.com.eg/en/ad/mercedes-benz-c180-2023-ID205178537.html,Mercedes-Benz C180 2023,"EGP 3,450,000","Hurghada, Red Sea",6 days ago,Benzine,5000,2023,Sedan,,Automatic,White,,,Cash,Mercedes-Benz,C180,,,,,,
https://www.dubizzle.com.eg/en/ad/%D8%B3%D8%A7%D9%86%D8%AC-%D9%8A%D9%88%D9%86%D8%BA-%D8%AA%D9%8A%D9%81%D9%88%D9%84%D9%89-%D8%A5%D9%83%D8%B3-%D8%A5%D9%84-%D9%81%D9%8A-%D9%85%D9%88%D8%AF%D9%8A%D9%84-2019-%D8%AA%D9%82%D8%B3%D9%8A%D8%B7-ssangyong-xlv-ID204792969.html,سانج يونغ تيفولى إكس إل في موديل  2019  تقسيط ssangyong xlv,"EGP 760,000","Maadi, Cairo",2 weeks ago,Benzine,121000,2019,Hatchback,,Automatic,Blue- Navy Blue,,,Cash or Installment,Ssang Yong,Tivoli XLV,,,,,,
https://www.dubizzle.com.eg/en/ad/mercedes-benz-e350-2020-ID204811758.html,Mercedes-Benz E350 2020,"EGP 3,850,000","Heliopolis, Cairo",12 hours ago,Benzine,30000,2020,Sedan,,Automatic,White,,,Cash or Installment,Mercedes-Benz,E350,300,Automatic air conditioning 2 zones,Full Leather,,,
https://www.dubizzle.com.eg/en/ad/%D8%A8%D9%8A%D8%AC%D9%88-504-1979-ID205234185.html,بيجو 504 1979,"EGP 120,000","Tod, Luxor",15 hours ago,Benzine,580000,1979,Sedan,,Manual,Gray,4/5,4,Cash,Peugeot,504,,,Velour,,,
https://www.dubizzle.com.eg/en/ad/%D9%86%D9%88%D8%A8%D9%8A%D8%B1%D8%A7-%D9%A2-%D8%A7%D9%88%D8%AA%D9%88%D9%85%D8%A7%D8%AA%D9%8A%D9%83-%D9%85%D9%88%D8%AF%D9%8A%D9%84-%D9%A2%D9%A0%D9%A0%D9%A5-IDh7012643.html,نوبيرا ٢ اوتوماتيك موديل ٢٠٠٥,"EGP 300,000","New Cairo, Cairo",2 days ago,Benzine,173600,2005,,,Automatic,,,,,Daewoo,,,,,,,
https://www.dubizzle.com.eg/en/ad/opel-mokka-2024-ID205180204.html,Opel Mokka 2024,"EGP 1,300,000","Roushdy, Alexandria",6 days ago,Benzine,1000,2024,SUV,,Automatic,Red,4/5,5,Cash,Opel,Mokka,150,Automatic air conditioning,Full Leather,,,
https://www.dubizzle.com.eg/en/ad/honda-civic-1992-%D8%A7%D9%88%D8%AA%D9%88%D9%85%D8%A7%D8%AA%D9%8A%D9%83-%D9%81%D8%AA%D8%AD%D8%A9-%D8%B3%D9%82%D9%81-ID205026470.html,Honda Civic 1992 اوتوماتيك فتحة سقف,"EGP 260,000","Rehab City Compound, New Cairo",4 days ago,Benzine,250000,1992,Sedan,,Automatic,Blue- Navy Blue,4/5,5,Cash,Honda,Civic,,Automatic air conditioning,Full Leather,,,
https://www.dubizzle.com.eg/en/ad/chery-envy-2017-ID205201629.html,Chery Envy 2017,"EGP 285,000","Mokattam, Cairo",4 days ago,Benzine,180000,2017,Sedan,,Manual,Gray,4/5,,Cash,Chery,Envy,,A/C manual,Full Leather,,,
https://www.dubizzle.com.eg/en/ad/opel-astra-2015-ID205204099.html,Opel Astra 2015,"EGP 600,000","Hadayek al-Ahram, Giza",4 days ago,Benzine,230000,2015,Sedan,,Automatic,Red,4/5,,,Opel,Astra,,,,,,
https://www.dubizzle.com.eg/en/ad/%D9%85%D8%B1%D8%B3%D9%8A%D8%AF%D8%B3-%D8%A8%D9%86%D8%B2-%D8%AC%D9%89-%D8%A5%D9%84-%D8%B3%D9%89-300-2023-ID205128955.html,مرسيدس بنز جى إل سى 300 2023,"EGP 4,350,000","5th Settlement, New Cairo",2 weeks ago,Benzine,12000,2023,SUV,,Automatic,Silver,4/5,5,Cash or Installment,Mercedes-Benz,GLC 300,258,Automatic air conditioning 4 zones,Full Leather,,,
https://www.dubizzle.com.eg/en/ad/%D9%87%D9%8A%D9%88%D9%86%D8%AF%D8%A7%D9%8A-%D8%AA%D9%88%D8%B3%D8%A7%D9%86-2025-hyundai-tucson-ID205034729.html,هيونداي توسان 2025 Hyundai Tucson,"EGP 1,670,000","Nasr City, Cairo",5 days ago,Benzine,-,2025,Estate,,Automatic,Silver,4/5,,Cash or Installment,Hyundai,Tucson,,,,,,
https://www.dubizzle.com.eg/en/ad/mercedes-benz-viano-2025-ID205037332.html,Mercedes-Benz Viano 2025,"EGP 7,450,000","5th Settlement, New Cairo",2 weeks ago,Benzine,-,2025,Van / Bus,,Automatic,Black,,,Cash or Installment,Mercedes-Benz,Viano,,,,,,
https://www.dubizzle.com.eg/en/ad/mercedes-benz-glc43-amg-2025-ID204826264.html,Mercedes-Benz GLC43 AMG 2025,"EGP 8,100,000","New Cairo, Cairo",4 days ago,Benzine,-,2025,SUV,,Automatic,Black,4/5,5,Cash or Installment,Mercedes-Benz,GLC 43,,Automatic air conditioning 4 zones,Full Leather,,,
https://www.dubizzle.com.eg/en/ad/porsche-cayenne-s-2024-ID205186116.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/%D8%B3%D9%88%D8%B2%D9%88%D9%83%D9%8A-%D8%B3%D9%8A%D8%A7%D8%B2-2015-ID205053633.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/%D9%84%D9%87%D9%88%D8%A7%D9%87-%D8%A7%D9%84%D8%AD%D8%A7%D9%84%D8%A7%D8%AA-%D8%A7%D9%84%D9%86%D8%A7%D8%AF%D8%B1%D8%A9-%D9%88%D8%A7%D9%84%D9%85%D9%85%D9%8A%D8%B2%D9%87-%D8%AC%D9%8A%D8%A8kk3700cc-km156000-%D9%88%D9%85%D9%85%D9%83%D9%86-%D9%84%D9%84%D8%A8%D8%AF%D9%84-ID204684836.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/opel-mokka-2024-ID205138818.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/%D9%85%D8%B1%D8%B3%D9%8A%D8%AF%D8%B3-%D8%A8%D9%86%D8%B2-%D8%A7%D9%8A-300-2025-mercedes-benz-e300e-hybrid-4-matic-new-s-ID205108492.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/%D8%A8%D9%8A-%D8%A7%D9%85-%D8%AF%D8%A8%D9%84%D9%8A%D9%88-520-2013-bmw-%D9%81%D8%A8%D8%B1%D9%8A%D9%83%D9%87-%D8%A8%D8%A7%D9%84%D9%83%D8%A7%D9%85%D9%84-%D8%A7%D8%B9%D9%84%D9%8A-%D9%81%D8%A6%D8%A9-ID205220221.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/%D9%86%D9%8A%D9%88-%D8%A7%D9%83%D8%B3%D9%86%D8%AA-%D9%A2%D9%A0%D9%A1%D9%A0-%D9%83%D8%A7%D9%85%D9%84%D9%87-%D8%A7%D9%88%D8%AA%D9%88%D9%85%D8%A7%D8%AA%D9%8A%D9%83-%D9%81%D8%A7%D8%A8%D8%B1%D9%8A%D9%83%D8%A7-%D8%A8%D8%A7%D9%84%D9%83%D8%A7%D9%85%D9%84-%D9%85%D9%86-%D8%A7%D9%84%D8%AF%D8%A7%D8%AE%D9%84-ID205230150.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/%D8%AF%D8%A7%D9%8A%D9%88-%D8%AC%D9%88%D9%84%D9%8A%D8%AA-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-IDh7011820.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/%D9%81%D9%88%D8%B1%D8%AF-%D9%85%D9%88%D9%86%D8%AF%D9%8A%D9%88-1998-IDh7006297.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/byd-song-plus-smart-drive-champion-2025-%D8%A7%D8%B3%D8%AA%D9%8A%D8%B1%D8%A7%D8%AF-%D9%85%D9%86-%D8%A7%D9%84%D8%AE%D8%A7%D8%B1%D8%AC-ID203787777.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/mercedes-benz-glc-300e-2022-%D9%85%D8%B1%D8%B3%D9%8A%D8%AF%D8%B3-ID205187720.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/%D8%A7%D9%85-%D8%AC%D9%89-%D8%B2%D8%AF-%D8%A5%D8%B3-2021-ID205236425.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/bmw-120-2016-ID205125549.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/%D8%A8%D9%8A%D8%AC%D9%88-405-2001-IDh7010004.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/%D8%AF%D8%A7%D9%8A%D9%88-%D9%84%D8%A7%D9%86%D9%88%D8%B3-2006-ID205219210.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/slingshot-polaris-2023-for-call-01225570052-%D8%A8%D9%8A%D8%B9%D8%A9-%D9%85%D8%B3%D8%AA%D8%B9%D8%AC%D9%84%D8%A9-ID204964753.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/%D8%AA%D9%8A%D8%B3%D9%84%D8%A7-%D9%85%D9%88%D8%AF%D9%8A%D9%84-%D8%A5%D9%83%D8%B3-2023-model-x-ID204935838.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/%D9%81%D9%8A%D8%A7%D8%AA-%D8%A3%D9%88%D9%86%D9%88-1998-ID205223092.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/%D8%A3%D9%88%D8%A8%D9%84-%D9%81%D9%8A%D9%83%D8%AA%D8%B1%D8%A7-2000-ID205161538.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/%D8%B3%D8%A8%D9%8A%D8%B1%D8%A7%D9%86%D8%B2%D8%A7-%D8%A5%D9%8A%D9%87-516-2009-ID205226628.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/mercedes-c300-amg-50000-2020-ID205185502.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%8A%D9%81%D8%B1%D9%88%D9%84%D9%8A%D9%87-%D8%A3%D9%81%D9%8A%D9%88-2009-ID205198847.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/%D9%87%D9%8A%D9%88%D9%86%D8%AF%D8%A7%D9%8A-%D8%A7%D9%81%D8%A7%D9%86%D8%AA%D9%8A-2000-ID205143238.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/chevrolet-optra-2019-ID205234676.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/audi-q8-2024-%D9%88%D9%83%D9%8A%D9%84-%D8%A7%D8%B3%D8%AA%D9%84%D8%A7%D9%85-%D9%81%D9%88%D8%B1%D9%8A-ID205131435.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/ford-explorer-2005-sport-track-ID205149434.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/mercedes-benz-c180-2016-ID202333226.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/%D9%85%D8%B1%D8%B3%D9%8A%D8%AF%D8%B3-%D8%A8%D9%86%D8%B2-%D8%A8%D9%8A-200-2013-%D9%81%D8%A7%D8%A8%D8%B1%D9%8A%D9%83%D8%A7-%D8%AD%D8%A7%D9%84%D8%A9-%D9%85%D9%85%D8%AA%D8%A7%D8%B2%D8%A9-ID205210844.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/%D9%85%D8%B1%D8%B3%D9%8A%D8%AF%D8%B3-%D8%A8%D9%86%D8%B2-%D8%B3%D9%8A-%D8%A5%D9%84-%D8%A5%D9%8A%D9%87-200-2023-ID203967033.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/%D9%81%D9%88%D9%84%D9%83%D8%B3%D9%81%D8%A7%D8%BA%D9%86-%D8%AC%D9%88%D9%84%D9%81-7-2016-ID205224605.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/fiat-128-1987-ID205201505.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/%D8%A3%D9%88%D8%A8%D9%84-%D8%A3%D8%B3%D8%AA%D8%B1%D8%A7-2007-ID205216667.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/opel-grandland-2026-ID204918948.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%8A%D8%B1%D9%89-%D8%AA%D9%8A%D8%AC%D9%88-2019-ID205180301.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/%D9%87%D9%8A%D9%88%D9%86%D8%AF%D8%A7%D9%8A-%D8%A3%D9%83%D8%B3%D9%86%D8%AA-2011-ID205228011.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/mazda-3-2017-ID205193522.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/%D9%87%D9%8A%D9%88%D9%86%D8%AF%D8%A7%D9%8A-%D9%81%D9%8A%D8%B1%D9%86%D8%A7-2004-%D9%A4-%D8%B3%D9%84%D9%86%D8%AF%D8%B1-ID205214044.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/%D8%AF%D8%A7%D9%8A%D9%88-%D9%86%D9%88%D8%A8%D9%8A%D8%B1%D8%A7-1998-ID205208542.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/%D9%81%D9%8A%D8%A7%D8%AA-128-1991-IDh7006531.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/mercedes-eqa-260-facelift-ID205165211.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/%D8%B3%D9%8A%D8%A7%D8%AA-%D9%84%D9%8A%D9%88%D9%86-2025-seat-leon-ID205026690.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/%D9%81%D9%8A%D8%A7%D8%AA-%D8%AA%D9%8A%D8%A8%D9%88-2021-ID205104253.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/ford-kuga-2015-ID205231409.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/%D8%B3%D9%8A%D8%A7%D8%AA-%D8%A5%D8%A8%D9%8A%D8%B2%D8%A7-1998-ID205164855.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/audi-q8-2025-black-package-ID205182083.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/%D8%A8%D9%8A-%D8%A7%D9%85-%D8%AF%D8%A8%D9%84%D9%8A%D9%88-318-1998-ID205172431.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/fiat-shahin-1995-%D9%81%D9%8A%D8%A7%D8%AA-%D8%B4%D8%A7%D9%87%D9%8A%D9%86-ID204915154.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D9%87-%D8%A7%D9%88%D8%AA%D9%88%D8%AC%D8%B1%D9%88%D8%A8-%D8%B4%D9%8A%D8%B1%D9%8A-%D8%AA%D9%8A%D8%AC%D9%888-%D8%A8%D8%A7%D9%82%D9%84-%D9%85%D9%82%D8%AF%D9%85-%D9%88%D8%A8%D8%A7%D9%84%D8%A8%D8%B7%D8%A7%D9%82%D9%87-%D9%81%D9%82%D8%B7-%D9%88%D8%A8%D8%AF%D9%88%D9%86-%D8%A7%D8%B3%D8%AA%D8%B9%D9%84%D8%A7%D9%85-%D8%B9%D9%85%D9%84-ID203298463.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/%D9%87%D9%88%D9%86%D8%AF%D8%A7-%D8%A7%D8%AA%D8%B4-%D8%A7%D8%B1-%D9%81%D9%8A-2004-ID205143430.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7-%D9%8A%D8%A7%D8%B1%D9%8A%D8%B3-2006-ID205121000.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/%D9%85%D8%B1%D8%B3%D9%8A%D8%AF%D8%B3-%D8%A8%D9%86%D8%B2-%D8%B3%D9%8A-180-2023-%D8%B6%D9%85%D8%A7%D9%86-%D8%A7%D9%84%D9%88%D9%83%D9%8A%D9%84-ID205184140.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/skoda-a8-style-plus-2022-black-exterior-elegant-black-interior-ID199930528.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/chevrolet-lanos-2014-ID205126113.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/%D9%81%D9%88%D8%B1%D8%AF-%D9%85%D9%88%D9%86%D8%AF%D9%8A%D9%88-%D9%85%D9%88%D8%AF%D9%8A%D9%84-1998-%D9%81%D8%A8%D8%B1%D9%8A%D9%83%D8%A7-%D8%A8%D8%A7%D9%84%D9%83%D8%A7%D9%85%D9%84-IDh7012591.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/toyota-fortuner-2013-ID204276747.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/%D8%AF%D8%A7%D9%8A%D9%88-%D9%86%D9%88%D8%A8%D9%8A%D8%B1%D8%A7-2006-ID205133550.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/mercedes-benz-c180-2024-ID205153096.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/%D8%B3%D9%8A%D8%A7%D8%AA-%D8%A5%D8%A8%D9%8A%D8%B2%D8%A7-2002-ID204895700.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/mercedes-benz-e200-2021-ID205137190.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/%D8%B3%D8%A8%D8%B1%D8%A7%D9%86%D8%B2%D8%A7-%D9%85%D9%84%D8%A7%D9%83%D9%8A-%D8%BA%D8%A7%D8%B2-%D9%88%D8%A8%D9%86%D8%B2%D9%8A%D9%86-ID200630562.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/%D9%86%D9%8A%D8%B3%D8%A7%D9%86-%D9%83%D8%A7%D8%B4%D8%A7%D9%83%D9%89-nissan-qashgai-ID205056866.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/%D8%A8%D9%8A-%D8%A7%D9%85-%D8%AF%D8%A8%D9%84%D9%8A%D9%88-528-2011-ID205211218.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/%D9%83%D9%8A%D8%A7-%D9%83%D8%A7%D8%B1%D9%8A%D9%86%D8%B2-2014-ID204667618.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/mitsubishi-attrage-%D9%85%D9%8A%D8%AA%D8%B3%D9%88%D8%A8%D9%8A%D8%B4%D9%8A-%D8%A7%D8%AA%D8%B1%D8%A7%D8%AC-2025-%D8%A7%D8%B3%D8%AA%D9%84%D8%A7%D9%85-%D9%81%D9%88%D8%B1%D9%89-%D8%A8%D8%A7%D9%84%D8%B3%D8%B9%D8%B1%D8%A7%D9%84%D8%B1%D8%B3%D9%85%D9%8A-ID205183935.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/volkswagen-passat-2014-ID205173158.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/chevrolet-lanos-2015-%D8%B4%D9%8A%D9%81%D8%B1%D9%88%D9%84%D9%8A%D9%87-%D9%84%D8%A7%D9%86%D9%88%D8%B3-%D9%A2%D9%A0%D9%A1%D9%A5-%D9%81%D8%A7%D8%A8%D8%B1%D9%8A%D9%83%D8%A7-ID204051450.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/suzuki-swift-2021-ID205184553.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/%D9%85%D9%8A%D8%AA%D8%B3%D9%88%D8%A8%D9%8A%D8%B4%D9%8A-%D9%84%D8%A7%D9%86%D8%B3%D8%B1-2015%D8%A8%D8%AF%D9%87%D8%A7%D9%86-%D8%A7%D9%84%D9%85%D8%B5%D9%86%D8%B9-%D8%A8%D8%A7%D9%84%D9%83%D8%A7%D9%85%D9%84-ID204807485.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/%D8%A3%D9%88%D8%AF%D9%8A-%D8%A5%D9%8A%D9%87-4-2014-ID205140718.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%8A%D9%81%D8%B1%D9%88%D9%84%D9%8A%D9%87-%D9%86%D9%82%D9%84-%D8%AF%D8%A8%D8%A7%D8%A8%D8%A9-2026-%D9%85%D9%83%D9%8A%D9%81-%D8%A8%D8%A7%D9%84%D8%AA%D9%82%D8%B3%D9%8A%D8%B7-%D8%A8%D8%A7%D9%82%D9%84-%D9%85%D9%82%D8%AF%D9%85-%D9%88%D8%A7%D9%82%D9%84-%D9%81%D8%A7%D9%8A%D8%AF%D8%A9-ID204607933.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/mercedes-e200-avantgarde-2021-ID198579853.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/%D8%A8%D9%8A-%D8%A7%D9%85-%D8%AF%D8%A8%D9%84%D9%8A%D9%88-316-1991-ID205150874.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/bmw-x6-m50-2021-ID203242225.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/mini-countryman-s-2020-2000-cc-ID204796439.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%8A%D9%81%D8%B1%D9%88%D9%84%D9%8A%D9%87-%D8%A3%D9%81%D9%8A%D9%88-2012-ID205215662.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/mercedes-benz-c180-2012-ID204395500.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/%D8%B3%D8%A7%D9%8A%D8%A8%D8%A7-%D8%A8%D8%B1%D8%A7%D9%8A%D8%AF-2014-%D9%87%D8%A7%D8%AA%D8%B4%D8%A8%D8%A7%D9%83-IDh7009396.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/volkswagen-tiguan-2025-ID205157137.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/%D9%85%D9%8A%D8%AA%D8%B3%D9%88%D8%A8%D9%8A%D8%B4%D9%8A-%D9%84%D8%A7%D9%86%D8%B3%D8%B1-1989-ID205157273.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/daihatsu-terios-1999-ID204831619.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/bmw-730-2019-2000cc-ID204669229.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/%D9%87%D9%8A%D9%88%D9%86%D8%AF%D8%A7%D9%8A-%D8%A5%D9%84%D9%8A%D9%86%D8%AA%D8%B1%D8%A7-2012-ID205164132.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/%D9%81%D9%8A%D8%A7%D8%AA-126-1992-ID205195933.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/%D8%A3%D9%88%D8%A8%D9%84-%D9%81%D9%8A%D9%83%D8%AA%D8%B1%D8%A7-1997-ID205203416.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/mercedes-benz-e300-2020-amg-coupe-ID204878488.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/%D8%A3%D9%88%D8%A8%D9%84-%D8%A3%D8%B3%D8%AA%D8%B1%D8%A7-2014-ID205214545.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/skoda-kodiaq-2022-ID205233489.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/%D8%A3%D9%88%D8%A8%D9%84-%D8%A3%D8%B3%D8%AA%D8%B1%D8%A7-2008-ID205141265.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/toyota-corolla-2025-ID204520236.html,,,,,,,,,,,,,,,,,,,,,,
https://www.dubizzle.com.eg/en/ad/volkswagen-passat-comfort-2022-km-30000-%D9%81%D8%A7%D8%A8%D8%B1%D9%8A%D9%83%D9%87-%D8%B5%D9%8A%D8%A7%D9%86%D8%A7%D8%AA-ID203765366.html,,,,,,,,,,,,,,,,,,,,,,
